100 99 -0.30955134982878807 -1.5754557555733164 -1.5432039703252016 -2.223991874864159 -0.8836265869003955
200 196 -0.30955134982878807 -1.55225501537937 -1.5468224156102615 -2.168802379542302 -0.8332521148801756
300 285 -0.30955134982878807 -1.5266546722747165 -1.5209181521350295 -2.201507315031224 -0.7901144713186307
400 370 -0.18067387856609124 -1.513373821771953 -1.5082216046147388 -2.1713482288930965 -0.7565795224123033
500 456 -0.18067387856609124 -1.5169672846346178 -1.5019090225011542 -2.177268760020759 -0.7876510139142073
600 544 -0.18067387856609124 -1.5085961622379076 -1.495785428554461 -2.1811190006107717 -0.7900996000625187
700 626 -0.18067387856609124 -1.5080000524781048 -1.495785428554461 -2.1925000344194436 -0.7828430691542572
800 698 -0.18067387856609124 -1.5021049202992784 -1.4931767994324296 -2.182380054871654 -0.7570338671595589
900 772 -0.18067387856609124 -1.5048847681972537 -1.4960773755992536 -2.1828014583258364 -0.7566931085991173
1000 853 -0.18067387856609124 -1.4987576456807443 -1.494270472755269 -2.1735799538582223 -0.7567499016925242
1100 919 -0.18067387856609124 -1.4904368540641963 -1.4879055684301208 -2.1645546809511402 -0.755344269118962
1200 988 -0.18067387856609124 -1.4853420133458985 -1.4812581313910578 -2.152319345238254 -0.755690625020028
1300 1051 -0.18067387856609124 -1.4814469334028624 -1.4765249257921198 -2.1506981944683483 -0.7566363155057103
1400 1117 -0.18067387856609124 -1.4716846719714356 -1.4715866494217327 -2.140711066289407 -0.7526232956411569
1500 1182 -0.18067387856609124 -1.4616342401772293 -1.4580062008823629 -2.130721045176373 -0.7534813386618795
1600 1246 -0.18067387856609124 -1.4594149336436812 -1.456676643901586 -2.1311347494477353 -0.7536026877674495
1700 1315 -0.18067387856609124 -1.455979729811347 -1.4540486294563344 -2.1310963437986543 -0.7532046493896853
1800 1380 -0.18067387856609124 -1.4466518177178156 -1.4465739979942587 -2.115427028528971 -0.7361447643830268
1900 1450 -0.18067387856609124 -1.4437971055233112 -1.4457953052724597 -2.113385845705989 -0.7400663597092066
2000 1513 -0.18067387856609124 -1.4379650499032992 -1.4424252688416574 -2.1102362387414297 -0.7358918132919602
2100 1568 -0.18067387856609124 -1.4303319642372616 -1.4344938475688973 -2.099078483379369 -0.7357111339411982
2200 1624 -0.18067387856609124 -1.425252433415142 -1.4283908256171967 -2.0830163063639136 -0.7450700239617236
2300 1676 -0.18067387856609124 -1.4212337527972578 -1.4254383665783905 -2.079401611827603 -0.7342500603329827
2400 1726 -0.18067387856609124 -1.4119647367694406 -1.414298701397183 -2.072992027638233 -0.7288908654314245
2500 1787 -0.18067387856609124 -1.4083138368881456 -1.4086486225514536 -2.072818963916212 -0.7289904779332668
2600 1839 -0.18067387856609124 -1.4023857453997084 -1.4035069587846218 -2.071709386201946 -0.7173798944765643
2700 1890 -0.18067387856609124 -1.3915792130807363 -1.3937917540234759 -2.056601083548234 -0.7145784843886576
2800 1945 -0.18067387856609124 -1.3903947309377904 -1.391393887341916 -2.051523166054055 -0.7143032205833758
2900 1989 -0.18067387856609124 -1.3844599076888788 -1.3879186731642628 -2.0470611075141787 -0.7104733708908639
3000 2037 -0.18067387856609124 -1.3793245957760831 -1.3742859569687258 -2.046080199946852 -0.7120437349719104
3100 2086 -0.18067387856609124 -1.3746248276837552 -1.3668726102501512 -2.033595172800135 -0.7143582733444321
3200 2131 -0.18067387856609124 -1.3705705959037051 -1.3635567438826885 -2.0200279669085397 -0.7104987894290644
3300 2179 -0.1786419787065827 -1.3611896493608535 -1.3528174842566498 -2.0139820607847807 -0.6991843772559868
3400 2232 -0.1786419787065827 -1.3595345068633846 -1.3528007987220105 -2.0121560480939844 -0.7006096500600362
3500 2290 -0.1786419787065827 -1.353647881785603 -1.3476379873814097 -2.0040681817140604 -0.6975231980200155
3600 2341 -0.1786419787065827 -1.3494765100839115 -1.3454636809777607 -2.0027504471208633 -0.694318199851358
3700 2376 -0.1786419787065827 -1.3451205611288066 -1.3429767745918166 -1.998115126734976 -0.6909817072179876
3800 2417 -0.1786419787065827 -1.3390832143614182 -1.3389335977936567 -1.9962860355128862 -0.6805301783664145
3900 2462 -0.1786419787065827 -1.3316777367591388 -1.3320684176352913 -1.992084263537308 -0.6672400404030069
4000 2500 -0.1786419787065827 -1.3266480042626005 -1.3243577697587117 -1.989978318070571 -0.6651876941469401
4100 2541 -0.1786419787065827 -1.3194962701586055 -1.3162586289251326 -1.986536997434379 -0.6530300208183292
4200 2586 -0.1786419787065827 -1.3150098733401256 -1.3105770991216403 -1.9862728995053196 -0.6485453289215491
4300 2623 -0.1786419787065827 -1.3106216301653337 -1.3054912787841577 -1.9700476767731416 -0.6464422797153335
